MONTH;REGION;COUNTRYOFRESIDENCE;ARRIVALS;HOTELNIGHTS
2020-11-01;Geneva;Other West Asian countries;86;511
2020-11-01;Geneva;Estonia;8;9
2020-11-01;Geneva;Latvia;22;30
2020-11-01;Geneva;Lithuania;6;39
2020-11-01;Geneva;Saudi Arabia;30;120
2020-11-01;Geneva;United Arab Emirates;226;477
2020-11-01;Geneva;Croatia;15;30
2020-11-01;Geneva;Romania;69;139
2020-11-01;Geneva;Russia;151;511
2020-11-01;Geneva;Slovakia;11;56
2020-11-01;Geneva;Slovenia;4;20
2020-11-01;Geneva;Czechia;20;55
2020-11-01;Geneva;Ukraine;68;119
2020-11-01;Geneva;Serbia;12;107
2020-11-01;Valais;Switzerland;31930;62734
2020-11-01;Valais;Germany;591;1608
2020-11-01;Valais;France;1576;3371
2020-11-01;Valais;Italy;498;1507
2020-11-01;Valais;Austria;170;447
2020-11-01;Valais;United Kingdom;179;885
2020-11-01;Valais;Irland;12;74
2020-11-01;Valais;Netherlands;230;485
2020-11-01;Valais;Belgium;105;256
2020-11-01;Valais;Luxembourg;49;124
2020-11-01;Valais;Denmark;12;31
2020-11-01;Valais;Sweden;64;333
2020-11-01;Valais;Norway;87;975
2020-11-01;Valais;Finland;6;10
2020-11-01;Valais;Spain;95;248
2020-11-01;Valais;Portugal;61;111
2020-11-01;Valais;Greece;3;9
2020-11-01;Valais;Turkey;2;3
2020-11-01;Valais;Other European countries;31;53
2020-11-01;Valais;Liechtenstein;24;60
2020-11-01;Valais;Poland;63;228
2020-11-01;Valais;Hungary;3;15
2020-11-01;Valais;Belarus;4;12
2020-11-01;Valais;Bulgaria;18;39
2020-11-01;Valais;Cyprus;1;2
2020-11-01;Valais;Chile;1;2
2020-11-01;Valais;United States;86;243
2020-11-01;Valais;Canada;11;34
2020-11-01;Valais;Mexico;10;15
2020-11-01;Valais;Brazil;14;28
2020-11-01;Valais;Other South American countries;7;8
2020-11-01;Valais;Other Central American countries;4;11
2020-11-01;Valais;Other North African countries;2;6
2020-11-01;Valais;South Africa;2;4
2020-11-01;Valais;Other African countries;10;19
2020-11-01;Valais;Israel;1;2
2020-11-01;Valais;India;1;2
2020-11-01;Valais;Japan;1;1
2020-11-01;Valais;Other South-East Asian countries;2;2
2020-11-01;Valais;Australia;10;22
2020-11-01;Valais;China;6;10
2020-11-01;Valais;Hong Kong;7;11
2020-11-01;Valais;South Korea;5;11
2020-11-01;Valais;Malaysia;7;8
2020-11-01;Valais;New Zealand, Oceania;5;38
2020-11-01;Valais;Taiwan (Chinese Taipei);11;13
2020-11-01;Valais;Thailand;3;3
2020-11-01;Valais;Estonia;1;3
2020-11-01;Valais;Latvia;1;2
2020-11-01;Valais;Lithuania;6;6
2020-11-01;Valais;United Arab Emirates;6;13
2020-11-01;Valais;Croatia;8;18
2020-11-01;Valais;Romania;15;38
2020-11-01;Valais;Russia;57;460
2020-11-01;Valais;Slovakia;3;4
2020-11-01;Valais;Slovenia;25;56
2020-11-01;Valais;Czechia;21;77
2020-11-01;Valais;Ukraine;6;6
2020-11-01;Valais;Serbia;8;51
2020-11-01;Ticino;Switzerland;29976;67810
2020-11-01;Ticino;Germany;923;1766
2020-11-01;Ticino;France;424;879
2020-11-01;Ticino;Italy;2559;5793
2020-11-01;Ticino;Austria;140;281
2020-11-01;Ticino;United Kingdom;100;204
2020-11-01;Ticino;Irland;7;39
2020-11-01;Ticino;Netherlands;143;307
2020-11-01;Ticino;Belgium;70;179
2020-11-01;Ticino;Luxembourg;37;105
2020-11-01;Ticino;Denmark;13;25
2020-11-01;Ticino;Sweden;14;37
2020-11-01;Ticino;Norway;4;12
2020-11-01;Ticino;Finland;9;16
2020-11-01;Ticino;Spain;103;257
2020-11-01;Ticino;Portugal;89;131
2020-11-01;Ticino;Greece;29;109
2020-11-01;Ticino;Turkey;1;1
2020-11-01;Ticino;Other European countries;66;137
2020-11-01;Ticino;Liechtenstein;35;68
2020-11-01;Ticino;Poland;62;124
2020-11-01;Ticino;Hungary;33;55
2020-11-01;Ticino;Bulgaria;9;9
2020-11-01;Ticino;Malta;4;10
2020-11-01;Ticino;Cyprus;4;256
2020-11-01;Ticino;Chile;4;34
2020-11-01;Ticino;United States;81;203
2020-11-01;Ticino;Canada;15;27
2020-11-01;Ticino;Mexico;2;32
2020-11-01;Ticino;Brazil;4;27
2020-11-01;Ticino;Argentina;5;7
2020-11-01;Ticino;Other South American countries;6;15
2020-11-01;Ticino;Other Central American countries;21;28
2020-11-01;Ticino;Egypt;3;6
2020-11-01;Ticino;Other North African countries;2;3
2020-11-01;Ticino;Other African countries;18;33
2020-11-01;Ticino;Bahrain;1;1
2020-11-01;Ticino;Israel;6;11
2020-11-01;Ticino;India;1;45
2020-11-01;Ticino;Japan;6;6
2020-11-01;Ticino;Other South-East Asian countries;20;76
2020-11-01;Ticino;Kuwait;4;12
2020-11-01;Ticino;Australia;4;15
2020-11-01;Ticino;China;10;30
2020-11-01;Ticino;Hong Kong;2;4
2020-11-01;Ticino;Malaysia;1;2
2020-11-01;Ticino;Philippines;7;17
2020-11-01;Ticino;Singapore;1;25
2020-11-01;Ticino;Thailand;5;7
2020-11-01;Ticino;Other West Asian countries;6;75
2020-11-01;Ticino;Estonia;7;42
2020-11-01;Ticino;Latvia;9;140
2020-11-01;Ticino;Lithuania;6;44
2020-11-01;Ticino;Saudi Arabia;4;6
2020-11-01;Ticino;United Arab Emirates;11;109
2020-11-01;Ticino;Croatia;33;46
2020-11-01;Ticino;Romania;102;204
2020-11-01;Ticino;Russia;62;274
2020-11-01;Ticino;Slovakia;6;9
2020-11-01;Ticino;Slovenia;10;26
2020-11-01;Ticino;Czechia;14;24
2020-11-01;Ticino;Ukraine;8;16
2020-11-01;Ticino;Serbia;16;30
2020-11-01;Fribourg Region;Switzerland;3612;7171
2020-11-01;Fribourg Region;Germany;156;446
2020-11-01;Fribourg Region;France;391;729
2020-11-01;Fribourg Region;Italy;101;183
2020-11-01;Fribourg Region;Austria;25;145
2020-11-01;Fribourg Region;United Kingdom;8;8
2020-11-01;Fribourg Region;Irland;4;4
2020-11-01;Fribourg Region;Netherlands;12;85
2020-11-01;Fribourg Region;Belgium;11;26
2020-11-01;Fribourg Region;Luxembourg;7;28
2020-11-01;Fribourg Region;Sweden;2;19
2020-11-01;Fribourg Region;Norway;1;3
2020-11-01;Fribourg Region;Finland;1;1
2020-11-01;Fribourg Region;Spain;10;44
2020-11-01;Fribourg Region;Portugal;44;72
2020-11-01;Fribourg Region;Turkey;11;29
2020-11-01;Fribourg Region;Other European countries;13;21
2020-11-01;Fribourg Region;Poland;2;3
2020-11-01;Fribourg Region;Hungary;4;4
2020-11-01;Fribourg Region;Cyprus;3;9
2020-11-01;Fribourg Region;United States;10;34
2020-11-01;Fribourg Region;Brazil;3;3
2020-11-01;Fribourg Region;Other Central American countries;3;7
2020-11-01;Fribourg Region;Other North African countries;1;1
2020-11-01;Fribourg Region;South Africa;2;2
2020-11-01;Fribourg Region;Other African countries;1;1
2020-11-01;Fribourg Region;Japan;0;2
2020-11-01;Fribourg Region;Other South-East Asian countries;6;6
2020-11-01;Fribourg Region;Australia;1;2
2020-11-01;Fribourg Region;Indonesia;2;60
2020-11-01;Fribourg Region;South Korea;1;1
2020-11-01;Fribourg Region;Malaysia;3;35
2020-11-01;Fribourg Region;Thailand;2;3
2020-11-01;Fribourg Region;Other West Asian countries;2;6
2020-11-01;Fribourg Region;Romania;8;8
2020-11-01;Fribourg Region;Slovakia;2;2
2020-11-01;Fribourg Region;Slovenia;1;3
2020-11-01;Fribourg Region;Czechia;1;2
2020-11-01;Fribourg Region;Ukraine;2;2
2020-11-01;Fribourg Region;Serbia;5;5
2020-11-01;Aargau and Solothurn Region;Switzerland;15095;30757
2020-11-01;Aargau and Solothurn Region;Germany;1658;4926
2020-11-01;Aargau and Solothurn Region;France;342;582
2020-11-01;Aargau and Solothurn Region;Italy;265;904
2020-11-01;Aargau and Solothurn Region;Austria;330;1084
2020-11-01;Aargau and Solothurn Region;United Kingdom;69;233
2020-11-01;Aargau and Solothurn Region;Irland;14;159
2020-11-01;Aargau and Solothurn Region;Netherlands;115;347
2020-11-01;Aargau and Solothurn Region;Belgium;39;117
2020-11-01;Aargau and Solothurn Region;Luxembourg;7;17
2020-11-01;Aargau and Solothurn Region;Denmark;5;8
2020-11-01;Aargau and Solothurn Region;Sweden;25;87
2020-11-01;Aargau and Solothurn Region;Norway;2;7
2020-11-01;Aargau and Solothurn Region;Finland;3;17
2020-11-01;Aargau and Solothurn Region;Spain;45;127
2020-11-01;Aargau and Solothurn Region;Portugal;23;55
2020-11-01;Aargau and Solothurn Region;Greece;21;217
2020-11-01;Aargau and Solothurn Region;Turkey;14;34
2020-11-01;Aargau and Solothurn Region;Other European countries;106;212
2020-11-01;Aargau and Solothurn Region;Liechtenstein;30;70
2020-11-01;Aargau and Solothurn Region;Iceland;1;1
2020-11-01;Aargau and Solothurn Region;Poland;62;631
2020-11-01;Aargau and Solothurn Region;Hungary;33;379
2020-11-01;Aargau and Solothurn Region;Bulgaria;10;157
2020-11-01;Aargau and Solothurn Region;Cyprus;2;2
2020-11-01;Aargau and Solothurn Region;United States;28;59
2020-11-01;Aargau and Solothurn Region;Canada;3;21
2020-11-01;Aargau and Solothurn Region;Mexico;1;7
2020-11-01;Aargau and Solothurn Region;Brazil;5;5
2020-11-01;Aargau and Solothurn Region;Argentina;1;2
2020-11-01;Aargau and Solothurn Region;Other South American countries;10;16
2020-11-01;Aargau and Solothurn Region;Other Central American countries;0;3
2020-11-01;Aargau and Solothurn Region;Egypt;1;1
2020-11-01;Aargau and Solothurn Region;Other North African countries;8;17
2020-11-01;Aargau and Solothurn Region;Other African countries;6;6
2020-11-01;Aargau and Solothurn Region;Israel;9;22
2020-11-01;Aargau and Solothurn Region;India;8;174
2020-11-01;Aargau and Solothurn Region;Japan;5;41
2020-11-01;Aargau and Solothurn Region;Other South-East Asian countries;11;19
2020-11-01;Aargau and Solothurn Region;Australia;2;2
2020-11-01;Aargau and Solothurn Region;China;4;4
2020-11-01;Aargau and Solothurn Region;Hong Kong;3;17
2020-11-01;Aargau and Solothurn Region;South Korea;1;13
2020-11-01;Aargau and Solothurn Region;New Zealand, Oceania;1;2
2020-11-01;Aargau and Solothurn Region;Thailand;4;5
2020-11-01;Aargau and Solothurn Region;Other West Asian countries;9;51
2020-11-01;Aargau and Solothurn Region;Estonia;7;19
2020-11-01;Aargau and Solothurn Region;Latvia;1;6
2020-11-01;Aargau and Solothurn Region;Lithuania;3;17
2020-11-01;Aargau and Solothurn Region;Saudi Arabia;5;7
2020-11-01;Aargau and Solothurn Region;United Arab Emirates;2;4
2020-11-01;Aargau and Solothurn Region;Croatia;13;72
2020-11-01;Aargau and Solothurn Region;Romania;75;736
2020-11-01;Aargau and Solothurn Region;Russia;5;107
2020-11-01;Aargau and Solothurn Region;Slovakia;36;542
2020-11-01;Aargau and Solothurn Region;Slovenia;27;112
2020-11-01;Aargau and Solothurn Region;Czechia;16;211
2020-11-01;Aargau and Solothurn Region;Ukraine;3;3
2020-11-01;Aargau and Solothurn Region;Serbia;35;414
2020-12-01;Graubünden;Switzerland;112053;305281
2020-12-01;Graubünden;Germany;7148;29288
2020-12-01;Graubünden;France;1254;5331
2020-12-01;Graubünden;Italy;1376;3814
2020-12-01;Graubünden;Austria;727;2388
2020-12-01;Graubünden;United Kingdom;774;3526
2020-12-01;Graubünden;Irland;33;137
2020-12-01;Graubünden;Netherlands;846;3857
2020-12-01;Graubünden;Belgium;993;4654
2020-12-01;Graubünden;Luxembourg;33;159
2020-12-01;Graubünden;Denmark;83;403
2020-12-01;Graubünden;Sweden;111;438
2020-12-01;Graubünden;Norway;38;151
2020-12-01;Graubünden;Finland;25;89
2020-12-01;Graubünden;Spain;142;585
2020-12-01;Graubünden;Portugal;57;199
2020-12-01;Graubünden;Greece;78;324
2020-12-01;Graubünden;Turkey;20;105
2020-12-01;Graubünden;Other European countries;163;677
2020-12-01;Graubünden;Liechtenstein;230;576
2020-12-01;Graubünden;Iceland;9;48
2020-12-01;Graubünden;Poland;1085;4992
2020-12-01;Graubünden;Hungary;59;212
2020-12-01;Graubünden;Belarus;3;12
2020-12-01;Graubünden;Bulgaria;25;93
2020-12-01;Graubünden;Malta;15;32
2020-12-01;Graubünden;Cyprus;23;144
2020-12-01;Graubünden;United States;327;1492
2020-12-01;Graubünden;Canada;43;351
2020-12-01;Graubünden;Mexico;4;14
2020-12-01;Graubünden;Brazil;23;81
2020-12-01;Graubünden;Argentina;14;147
2020-12-01;Graubünden;Other South American countries;18;146
2020-12-01;Graubünden;Other Central American countries;19;60
2020-12-01;Graubünden;Egypt;4;28
2020-12-01;Graubünden;Other North African countries;1;1
2020-12-01;Graubünden;South Africa;6;12
2020-12-01;Graubünden;Other African countries;35;107
2020-12-01;Graubünden;Israel;17;59
2020-12-01;Graubünden;India;16;22
2020-12-01;Graubünden;Japan;14;110
2020-12-01;Graubünden;Other South-East Asian countries;13;38
2020-12-01;Graubünden;Kuwait;1;30
2020-12-01;Graubünden;Australia;31;110
2020-12-01;Graubünden;China;37;140
2020-12-01;Graubünden;Hong Kong;7;41
2020-12-01;Graubünden;Indonesia;4;9
2020-12-01;Graubünden;South Korea;15;20
2020-12-01;Graubünden;New Zealand, Oceania;3;7
2020-12-01;Graubünden;Singapore;25;75
2020-12-01;Graubünden;Oman;4;50
2020-12-01;Graubünden;Taiwan (Chinese Taipei);2;2
2020-12-01;Graubünden;Thailand;11;37
2020-12-01;Graubünden;Other West Asian countries;11;13
2020-12-01;Graubünden;Estonia;41;174
2020-12-01;Graubünden;Latvia;39;177
2020-12-01;Graubünden;Lithuania;20;88
2020-12-01;Graubünden;Saudi Arabia;12;127
2020-12-01;Graubünden;United Arab Emirates;41;203
2020-12-01;Graubünden;Croatia;12;56
2020-12-01;Graubünden;Romania;127;576
2020-12-01;Graubünden;Russia;306;1985
2020-12-01;Graubünden;Slovakia;146;627
2020-12-01;Graubünden;Slovenia;47;191
2020-12-01;Graubünden;Czechia;1001;4051
2020-12-01;Graubünden;Ukraine;85;388
2020-12-01;Graubünden;Serbia;18;43
2020-12-01;Eastern Switzerland;Switzerland;26762;57472
2020-12-01;Eastern Switzerland;Germany;1920;4956
2020-12-01;Eastern Switzerland;France;203;460
2020-12-01;Eastern Switzerland;Italy;239;736
2020-12-01;Eastern Switzerland;Austria;379;908
2020-12-01;Eastern Switzerland;United Kingdom;26;152
2020-12-01;Eastern Switzerland;Irland;9;78
2020-12-01;Eastern Switzerland;Netherlands;125;371
2020-12-01;Eastern Switzerland;Belgium;68;195
2020-12-01;Eastern Switzerland;Luxembourg;4;7
2020-12-01;Eastern Switzerland;Denmark;5;15
2020-12-01;Eastern Switzerland;Sweden;16;35
2020-12-01;Eastern Switzerland;Norway;5;39
2020-12-01;Eastern Switzerland;Finland;5;18
2020-12-01;Eastern Switzerland;Spain;44;257
2020-12-01;Eastern Switzerland;Portugal;18;101
2020-12-01;Eastern Switzerland;Greece;8;54
2020-12-01;Eastern Switzerland;Turkey;12;47
2020-12-01;Eastern Switzerland;Other European countries;31;232
2020-12-01;Eastern Switzerland;Liechtenstein;109;190
2020-12-01;Eastern Switzerland;Iceland;1;13
2020-12-01;Eastern Switzerland;Poland;71;186
2020-12-01;Eastern Switzerland;Hungary;40;141
2020-12-01;Eastern Switzerland;Belarus;3;21
2020-12-01;Eastern Switzerland;Bulgaria;11;14
2020-12-01;Eastern Switzerland;Malta;6;39
2020-12-01;Eastern Switzerland;Cyprus;6;29
2020-12-01;Eastern Switzerland;United States;33;93
2020-12-01;Eastern Switzerland;Canada;5;46
2020-12-01;Eastern Switzerland;Mexico;2;47
2020-12-01;Eastern Switzerland;Brazil;2;4
2020-12-01;Eastern Switzerland;Argentina;1;2
2020-12-01;Eastern Switzerland;Other South American countries;3;5
2020-12-01;Eastern Switzerland;Egypt;2;2
2020-12-01;Eastern Switzerland;Other North African countries;0;1
2020-12-01;Eastern Switzerland;Other African countries;14;27
2020-12-01;Eastern Switzerland;Israel;2;10
2020-12-01;Eastern Switzerland;India;5;87
2020-12-01;Eastern Switzerland;Japan;1;4
2020-12-01;Eastern Switzerland;Other South-East Asian countries;13;20
2020-12-01;Eastern Switzerland;Kuwait;1;52
2020-12-01;Eastern Switzerland;Australia;9;40
2020-12-01;Eastern Switzerland;China;10;21
2020-12-01;Eastern Switzerland;Hong Kong;1;63
2020-12-01;Eastern Switzerland;Malaysia;1;1
2020-12-01;Eastern Switzerland;Philippines;1;33
2020-12-01;Eastern Switzerland;Singapore;2;7
2020-12-01;Eastern Switzerland;Thailand;4;21
2020-12-01;Eastern Switzerland;Other West Asian countries;9;64
2020-12-01;Eastern Switzerland;Estonia;3;5
2020-12-01;Eastern Switzerland;Latvia;6;16
2020-12-01;Eastern Switzerland;Lithuania;4;5
2020-12-01;Eastern Switzerland;Saudi Arabia;12;157
2020-12-01;Eastern Switzerland;United Arab Emirates;3;3
2020-12-01;Eastern Switzerland;Croatia;10;29
2020-12-01;Eastern Switzerland;Romania;39;127
2020-12-01;Eastern Switzerland;Russia;72;294
2020-12-01;Eastern Switzerland;Slovakia;24;173
2020-12-01;Eastern Switzerland;Slovenia;13;111
2020-12-01;Eastern Switzerland;Czechia;37;120
2020-12-01;Eastern Switzerland;Ukraine;7;17
2020-12-01;Eastern Switzerland;Serbia;11;72
2020-12-01;Zurich Region;Switzerland;42870;75138
2020-12-01;Zurich Region;Germany;5671;11885
2020-12-01;Zurich Region;France;1832;3404
2020-12-01;Zurich Region;Italy;1018;2663
2020-12-01;Zurich Region;Austria;1112;2191
2020-12-01;Zurich Region;United Kingdom;1022;2695
2020-12-01;Zurich Region;Irland;132;283
2020-12-01;Zurich Region;Netherlands;912;1959
2020-12-01;Zurich Region;Belgium;386;720
2020-12-01;Zurich Region;Luxembourg;77;164
2020-12-01;Zurich Region;Denmark;96;188
2020-12-01;Zurich Region;Sweden;170;524
2020-12-01;Zurich Region;Norway;39;73
2020-12-01;Zurich Region;Finland;42;93
2020-12-01;Zurich Region;Spain;458;1117
2020-12-01;Zurich Region;Portugal;196;409
2020-12-01;Zurich Region;Greece;153;377
2020-12-01;Zurich Region;Turkey;116;281
2020-12-01;Zurich Region;Other European countries;200;564
2020-12-01;Zurich Region;Liechtenstein;116;190
2020-12-01;Zurich Region;Iceland;15;18
2020-12-01;Zurich Region;Poland;290;1263
2020-12-01;Zurich Region;Hungary;98;436
2020-12-01;Zurich Region;Belarus;15;30
2020-12-01;Zurich Region;Bulgaria;101;337
2020-12-01;Zurich Region;Malta;53;128
2020-12-01;Zurich Region;Cyprus;37;68
2020-12-01;Zurich Region;Chile;7;13
2020-12-01;Zurich Region;United States;1060;2446
2020-12-01;Zurich Region;Canada;192;397
2020-12-01;Zurich Region;Mexico;19;71
2020-12-01;Zurich Region;Brazil;79;316
2020-12-01;Zurich Region;Argentina;7;14
2020-12-01;Zurich Region;Other South American countries;52;113
2020-12-01;Zurich Region;Other Central American countries;53;71
2020-12-01;Zurich Region;Egypt;12;43
2020-12-01;Zurich Region;Other North African countries;20;78
2020-12-01;Zurich Region;South Africa;21;111
2020-12-01;Zurich Region;Other African countries;124;250
2020-12-01;Zurich Region;Bahrain;2;12
2020-12-01;Zurich Region;Israel;91;235
2020-12-01;Zurich Region;India;76;232
2020-12-01;Zurich Region;Japan;62;185
2020-12-01;Zurich Region;Other South-East Asian countries;50;172
2020-12-01;Zurich Region;Qatar;148;250
2020-12-01;Zurich Region;Kuwait;3;44
2020-12-01;Zurich Region;Australia;37;162
2020-12-01;Zurich Region;China;125;330
2020-12-01;Zurich Region;Hong Kong;40;83
2020-12-01;Zurich Region;Indonesia;20;36
2020-12-01;Zurich Region;South Korea;20;86
2020-12-01;Zurich Region;Malaysia;18;72
2020-12-01;Zurich Region;Philippines;22;84
2020-12-01;Zurich Region;New Zealand, Oceania;20;56
2020-12-01;Zurich Region;Singapore;263;324
2020-12-01;Zurich Region;Taiwan (Chinese Taipei);11;39
2020-12-01;Zurich Region;Thailand;34;58
2020-12-01;Zurich Region;Other West Asian countries;63;126
2020-12-01;Zurich Region;Estonia;157;258
2020-12-01;Zurich Region;Latvia;47;120
2020-12-01;Zurich Region;Lithuania;37;98
2020-12-01;Zurich Region;Saudi Arabia;12;32
2020-12-01;Zurich Region;United Arab Emirates;415;667
2020-12-01;Zurich Region;Croatia;48;73
2020-12-01;Zurich Region;Romania;206;712
2020-12-01;Zurich Region;Russia;471;1200
2020-12-01;Zurich Region;Slovakia;72;319
2020-12-01;Zurich Region;Slovenia;32;98
2020-12-01;Zurich Region;Czechia;114;202
2020-12-01;Zurich Region;Ukraine;85;140
2020-12-01;Zurich Region;Serbia;73;190
2020-12-01;Lucerne / Lake Lucerne;Switzerland;47842;97400
2020-12-01;Lucerne / Lake Lucerne;Germany;2177;6575
2020-12-01;Lucerne / Lake Lucerne;France;974;2070
2020-12-01;Lucerne / Lake Lucerne;Italy;486;1503
2020-12-01;Lucerne / Lake Lucerne;Austria;202;697
2020-12-01;Lucerne / Lake Lucerne;United Kingdom;294;1002
2020-12-01;Lucerne / Lake Lucerne;Irland;30;89
2020-12-01;Lucerne / Lake Lucerne;Netherlands;350;889
2020-12-01;Lucerne / Lake Lucerne;Belgium;478;1266
2020-12-01;Lucerne / Lake Lucerne;Luxembourg;60;168
2020-12-01;Lucerne / Lake Lucerne;Denmark;33;93
2020-12-01;Lucerne / Lake Lucerne;Sweden;68;210
2020-12-01;Lucerne / Lake Lucerne;Norway;25;113
2020-12-01;Lucerne / Lake Lucerne;Finland;15;78
2020-12-01;Lucerne / Lake Lucerne;Spain;98;211
2020-12-01;Lucerne / Lake Lucerne;Portugal;52;178
2020-12-01;Lucerne / Lake Lucerne;Greece;15;66
2020-12-01;Lucerne / Lake Lucerne;Turkey;2;4
2020-12-01;Lucerne / Lake Lucerne;Other European countries;70;225
2020-12-01;Lucerne / Lake Lucerne;Liechtenstein;63;89
2020-12-01;Lucerne / Lake Lucerne;Iceland;3;9
2020-12-01;Lucerne / Lake Lucerne;Poland;127;684
2020-12-01;Lucerne / Lake Lucerne;Hungary;29;175
2020-12-01;Lucerne / Lake Lucerne;Bulgaria;26;83
2020-12-01;Lucerne / Lake Lucerne;Malta;10;30
2020-12-01;Lucerne / Lake Lucerne;Cyprus;10;43
2020-12-01;Lucerne / Lake Lucerne;United States;148;331
2020-12-01;Lucerne / Lake Lucerne;Canada;16;36
2020-12-01;Lucerne / Lake Lucerne;Mexico;9;17
2020-12-01;Lucerne / Lake Lucerne;Brazil;28;64
2020-12-01;Lucerne / Lake Lucerne;Argentina;5;7
2020-12-01;Lucerne / Lake Lucerne;Other South American countries;8;11
2020-12-01;Lucerne / Lake Lucerne;Other Central American countries;3;6
2020-12-01;Lucerne / Lake Lucerne;Egypt;8;53
2020-12-01;Lucerne / Lake Lucerne;Other North African countries;7;63
2020-12-01;Lucerne / Lake Lucerne;South Africa;3;9
2020-12-01;Lucerne / Lake Lucerne;Other African countries;10;44
2020-12-01;Lucerne / Lake Lucerne;Israel;12;26
2020-12-01;Lucerne / Lake Lucerne;India;8;72
2020-12-01;Lucerne / Lake Lucerne;Japan;18;68
2020-12-01;Lucerne / Lake Lucerne;Other South-East Asian countries;40;40
2020-12-01;Lucerne / Lake Lucerne;Qatar;5;73
2020-12-01;Lucerne / Lake Lucerne;Australia;7;41
2020-12-01;Lucerne / Lake Lucerne;China;31;54
2020-12-01;Lucerne / Lake Lucerne;Hong Kong;5;93
2020-12-01;Lucerne / Lake Lucerne;Indonesia;1;6
2020-12-01;Lucerne / Lake Lucerne;South Korea;25;31
